id1,id2,shared_cm_total,n_segments,max_segment_cm,mean_segment_cm,P_IBD_ge1_approx_chr,chr
NA19064,HG00428,1.50635,1,1.50635,1.50635,0.02656551235247113,chr21
NA19064,NA18565,1.05171,1,1.05171,1.05171,0.018547625051427232,chr21
NA19064,NA18971,1.04828,1,1.04828,1.04828,0.018487134655855837,chr21
NA19064,NA19059,1.50635,1,1.50635,1.50635,0.02656551235247113,chr21
NA19070,HG00445,1.08359,1,1.08359,1.08359,0.019109850652248277,chr21
NA19078,HG02153,1.41593,1,1.41593,1.41593,0.0249708938196531,chr21
NA19078,HG02351,1.3006,1,1.3006,1.3006,0.022936970402379228,chr21
NA19078,NA18942,1.19984,1,1.19984,1.19984,0.021159998898655,chr21
NA19085,NA18537,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
NA19085,NA19059,1.2467,1,1.2467,1.2467,0.02198640704340011,chr21
NA19087,HG00729,1.07186,1,1.07186,1.07186,0.0189029840808044,chr21
NA19091,HG00362,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
NA19091,HG01597,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
NA19091,HG02058,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
NA19091,NA18617,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
NA19091,NA18979,1.09405,1,1.09405,1.09405,0.019294319905215282,chr21
NA19091,NA20876,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
NA19457,NA19067,1.15873,1,1.15873,1.15873,0.020434995935990224,chr21
NA19467,NA19466,1.08341,1,1.08341,1.08341,0.019106676229157064,chr21
NA19651,HG02392,1.19288,1,1.19288,1.19288,0.0210372545391282,chr21
NA19651,NA18535,1.09405,1,1.09405,1.09405,0.019294319905215282,chr21
NA19658,NA19726,1.02583,1,1.02583,1.02583,0.018091213553646537,chr21
NA19658,NA19741,1.02583,1,1.02583,1.02583,0.018091213553646537,chr21
NA19678,HG01197,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
NA19679,HG00125,1.09854,1,1.09854,1.09854,0.019373504125657144,chr21
NA19723,HG01456,1.50635,1,1.50635,1.50635,0.02656551235247113,chr21
NA19731,HG00151,1.19984,1,1.19984,1.19984,0.021159998898655,chr21
NA19731,HG01586,1.47932,1,1.47932,1.47932,0.026088819818274368,chr21
NA19731,HG02146,2.4416700000000002,2,1.32642,1.2208350000000001,0.04306052016175403,chr21
NA19731,HG02392,1.19288,1,1.19288,1.19288,0.0210372545391282,chr21
NA19731,HG02597,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
NA19731,NA18528,1.19984,1,1.19984,1.19984,0.021159998898655,chr21
NA19731,NA18995,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
NA19731,NA19059,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
NA19731,NA19064,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
NA19731,NA19651,1.19984,1,1.19984,1.19984,0.021159998898655,chr21
NA19731,NA19755,1.01442,1,1.01442,1.01442,0.017889990401031477,chr21
NA19731,NA21118,1.36705,1,1.36705,1.36705,0.024108861593551075,chr21
NA19732,HG00383,1.01537,1,1.01537,1.01537,0.017906744300679532,chr21
NA19732,HG03731,1.40415,1,1.40415,1.40415,0.024763145464017217,chr21
NA19732,NA19759,1.11818,1,1.11818,1.11818,0.019719868956275876,chr21
NA19741,HG02651,1.02718,1,1.02718,1.02718,0.018115021726830615,chr21
NA19741,NA19726,1.1334,1,1.1334,1.1334,0.019988284064321557,chr21
NA19747,HG00428,1.03063,1,1.03063,1.03063,0.018175864836078814,chr21
NA19759,HG01121,1.18598,1,1.18598,1.18598,0.0209155683206318,chr21
NA19759,HG02727,1.18598,1,1.18598,1.18598,0.0209155683206318,chr21
NA19761,NA18645,1.00511,1,1.00511,1.00511,0.017725802184480537,chr21
NA19770,HG03750,1.00899,1,1.00899,1.00899,0.017794228637779963,chr21
NA19770,NA19726,1.02102,1,1.02102,1.02102,0.01800638591437586,chr21
NA19770,NA19741,1.01911,1,1.01911,1.01911,0.017972701758241345,chr21
NA19771,HG00675,1.34749,1,1.34749,1.34749,0.02376390761763954,chr21
NA19782,NA19732,1.14337,1,1.14337,1.14337,0.020164111832206934,chr21
NA19783,NA19734,1.12302,1,1.12302,1.12302,0.019805225666061757,chr21
NA19783,NA19782,1.00516,1,1.00516,1.00516,0.01772668396867254,chr21
NA20321,HG02425,1.4257,1,1.4257,1.4257,0.025143194450770463,chr21
NA20321,HG03902,1.46038,1,1.46038,1.46038,0.02575479996634367,chr21
NA20502,HG00321,1.03214,1,1.03214,1.03214,0.0182024947186773,chr21
NA20513,HG03692,1.39719,1,1.39719,1.39719,0.024640401104490416,chr21
NA20586,HG00160,1.04982,1,1.04982,1.04982,0.018514293608969522,chr21
NA20586,HG00242,1.02079,1,1.02079,1.02079,0.018002329707092646,chr21
NA20586,HG01500,1.19984,1,1.19984,1.19984,0.021159998898655,chr21
NA20759,HG02373,1.07219,1,1.07219,1.07219,0.018908803856471618,chr21
NA20769,NA19717,1.0138,1,1.0138,1.0138,0.01787905627705064,chr21
NA20769,NA20296,1.33759,1,1.33759,1.33759,0.02358931434762297,chr21
NA20775,HG03750,1.3006,1,1.3006,1.3006,0.022936970402379228,chr21
NA20790,NA18998,1.04264,1,1.04264,1.04264,0.01838766939899791,chr21
NA20796,NA18630,1.19984,1,1.19984,1.19984,0.021159998898655,chr21
NA20797,HG00596,1.18598,1,1.18598,1.18598,0.0209155683206318,chr21
NA20808,HG04080,1.00266,1,1.00266,1.00266,0.017682594759072398,chr21
NA20810,HG02398,1.09854,1,1.09854,1.09854,0.019373504125657144,chr21
NA20812,NA19726,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
NA20822,HG03963,1.03214,1,1.03214,1.03214,0.0182024947186773,chr21
NA20822,NA12878,1.04828,1,1.04828,1.04828,0.018487134655855837,chr21
NA20822,NA20534,1.03214,1,1.03214,1.03214,0.0182024947186773,chr21
NA20850,HG00663,1.41593,1,1.41593,1.41593,0.0249708938196531,chr21
NA20850,HG01770,1.0454,1,1.0454,1.0454,0.01843634388639647,chr21
NA20850,HG02156,1.35036,1,1.35036,1.35036,0.023814522030260507,chr21
NA20850,HG02190,1.41593,1,1.41593,1.41593,0.0249708938196531,chr21
NA20850,HG02600,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
NA20850,HG03760,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
NA20850,NA18959,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
NA20858,HG02040,1.45808,1,1.45808,1.45808,0.02571423789351154,chr21
NA20866,HG00654,1.44032,1,1.44032,1.44032,0.02540102814851211,chr21
NA20869,HG02392,1.33759,1,1.33759,1.33759,0.02358931434762297,chr21
NA20869,NA18620,1.33759,1,1.33759,1.33759,0.02358931434762297,chr21
NA20870,HG00629,1.01747,1,1.01747,1.01747,0.017943779236743652,chr21
NA20870,NA19771,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
NA20874,HG01124,1.13952,1,1.13952,1.13952,0.020096214449422712,chr21
NA20874,NA12830,1.0058,1,1.0058,1.0058,0.01773797080633018,chr21
NA20876,NA19678,1.13222,1,1.13222,1.13222,0.019967473957390288,chr21
NA20887,HG01506,1.05355,1,1.05355,1.05355,0.01858007470969294,chr21
NA20895,HG03234,1.01315,1,1.01315,1.01315,0.017867593082554603,chr21
NA20896,HG00689,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
NA20896,HG00699,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
NA20896,HG01174,1.03431,1,1.03431,1.03431,0.018240764152610226,chr21
NA20896,HG02356,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
NA20896,HG03780,1.01067,1,1.01067,1.01067,0.017823856586631256,chr21
NA20896,HG04090,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
NA20896,HG04144,1.35036,1,1.35036,1.35036,0.023814522030260507,chr21
NA20896,HG04186,1.19288,1,1.19288,1.19288,0.0210372545391282,chr21
NA20896,NA11918,1.19984,1,1.19984,1.19984,0.021159998898655,chr21
NA20896,NA18567,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
NA20896,NA18603,1.2467,1,1.2467,1.2467,0.02198640704340011,chr21
NA20896,NA18971,1.09706,1,1.09706,1.09706,0.019347403313573854,chr21
NA20902,HG02651,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
NA21086,HG00321,1.01315,1,1.01315,1.01315,0.017867593082554603,chr21
NA21086,HG02265,1.35732,1,1.35732,1.35732,0.023937266389787312,chr21
NA21086,HG03653,1.01973,1,1.01973,1.01973,0.017983635882222182,chr21
NA21086,NA19792,1.41593,1,1.41593,1.41593,0.0249708938196531,chr21
NA21087,HG00879,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
NA21087,HG01259,1.50635,1,1.50635,1.50635,0.02656551235247113,chr21
NA21087,HG02078,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
NA21087,HG03926,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
NA21087,NA21104,1.17795,1,1.17795,1.17795,0.020773953779396136,chr21
NA21088,HG01503,1.09405,1,1.09405,1.09405,0.019294319905215282,chr21
NA21088,NA12814,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
NA21088,NA20502,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
NA21088,NA20581,1.62024,1,1.62024,1.62024,0.028574040385015317,chr21
NA21088,NA21133,1.01537,1,1.01537,1.01537,0.017906744300679532,chr21
NA21094,HG02490,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
NA21094,NA20531,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
NA21104,NA20853,1.10371,1,1.10371,1.10371,0.01946468061111024,chr21
NA21111,HG00879,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
NA21111,HG02374,1.20956,1,1.20956,1.20956,0.021331417745580363,chr21
NA21111,HG03812,1.17799,1,1.17799,1.17799,0.02077465920674974,chr21
NA21111,HG03868,1.07219,1,1.07219,1.07219,0.018908803856471618,chr21
NA21111,HG03900,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
NA21133,HG00238,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
NA21133,HG04141,1.0043,1,1.0043,1.0043,0.01771151728057009,chr21
NA21133,NA20796,1.40415,1,1.40415,1.40415,0.024763145464017217,chr21
NA21133,NA20853,1.01524,1,1.01524,1.01524,0.017904451661780323,chr21
NA21137,NA21122,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG00115,NA20796,1.04674,1,1.04674,1.04674,0.017344356705036548,chr22
HG00180,HG00239,1.01406,1,1.01406,1.01406,0.016802853010594188,chr22
HG00180,HG00321,1.39601,1,1.39601,1.39601,0.023131718864090482,chr22
HG00242,HG02050,1.03262,1,1.03262,1.03262,0.01711038999250515,chr22
HG00242,HG02058,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG00266,HG00373,1.06801,1,1.06801,1.06801,0.017696798063077824,chr22
HG00267,NA11995,1.30819,1,1.30819,1.30819,0.021676551959380327,chr22
HG00267,NA19669,1.04273,1,1.04273,1.04273,0.01727791148426807,chr22
HG00281,HG00171,1.00525,1,1.00525,1.00525,0.016656872363469428,chr22
HG00281,NA19761,1.09449,1,1.09449,1.09449,0.018135568498476654,chr22
HG00282,NA19058,1.01155,1,1.01155,1.01155,0.01676126261056205,chr22
HG00315,HG00278,1.16051,1,1.16051,1.16051,0.01922951200848536,chr22
HG00324,HG02215,1.07422,1,1.07422,1.07422,0.017799697020926267,chr22
HG00328,HG01121,1.27018,1,1.27018,1.27018,0.021046730801921515,chr22
HG00338,HG00879,1.03262,1,1.03262,1.03262,0.01711038999250515,chr22
HG00338,HG02265,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG00338,HG02367,1.07257,1,1.07257,1.07257,0.017772356718116295,chr22
HG00338,HG03663,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG00338,NA19059,1.04936,1,1.04936,1.04936,0.017387769791922688,chr22
HG00346,NA12748,1.06164,1,1.06164,1.06164,0.017591247924350843,chr22
HG00351,HG00629,1.17768,1,1.17768,1.17768,0.01951401685651398,chr22
HG00357,HG00272,1.26468,1,1.26468,1.26468,0.020955596459221605,chr22
HG00357,HG00315,1.03838,1,1.03838,1.03838,0.01720583250413269,chr22
HG00371,HG04194,1.20858,1,1.20858,1.20858,0.02002602616368255,chr22
HG00371,NA20516,1.26128,1,1.26128,1.26128,0.02089925886555257,chr22
HG00372,NA20821,1.01406,1,1.01406,1.01406,0.016802853010594188,chr22
HG00379,HG00137,1.02057,1,1.02057,1.02057,0.016910722932589897,chr22
HG00383,HG00373,1.19622,1,1.19622,1.19622,0.019821222440815123,chr22
HG00428,HG02136,1.05496,1,1.05496,1.05496,0.01748056112267168,chr22
HG00436,NA19089,1.06164,1,1.06164,1.06164,0.017591247924350843,chr22
HG00437,HG00583,1.07422,1,1.07422,1.07422,0.017799697020926267,chr22
HG00452,HG00566,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG00452,HG00844,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG00452,HG01859,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG00457,HG00592,1.12668,1,1.12668,1.12668,0.018668952951478475,chr22
HG00457,HG00729,1.09449,1,1.09449,1.09449,0.018135568498476654,chr22
HG00457,HG02050,1.03262,1,1.03262,1.03262,0.01711038999250515,chr22
HG00457,NA18603,1.05419,1,1.05419,1.05419,0.017467802314693696,chr22
HG00457,NA18610,1.02257,1,1.02257,1.02257,0.016943862693571683,chr22
HG00457,NA19064,1.09449,1,1.09449,1.09449,0.018135568498476654,chr22
HG00463,HG00560,1.07731,1,1.07731,1.07731,0.017850897951643123,chr22
HG00463,HG00583,1.30925,1,1.30925,1.30925,0.02169411603270067,chr22
HG00463,HG00629,1.01425,1,1.01425,1.01425,0.01680600128788746,chr22
HG00463,HG00632,1.034,1,1.034,1.034,0.017133256427582583,chr22
HG00463,HG00879,1.034,1,1.034,1.034,0.017133256427582583,chr22
HG00463,HG01806,1.14276,1,1.14276,1.14276,0.018935396629772023,chr22
HG00463,NA18539,2.13732,2,1.08027,1.06866,0.03541513697079381,chr22
HG00463,NA18638,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG00463,NA18998,1.07817,1,1.07817,1.07817,0.017865148048865295,chr22
HG00463,NA19055,1.08027,1,1.08027,1.08027,0.017899944797896167,chr22
HG00463,NA19058,1.08027,1,1.08027,1.08027,0.017899944797896167,chr22
HG00463,NA19091,1.04523,1,1.04523,1.04523,0.017319336185495304,chr22
HG00566,HG02028,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG00566,HG02075,1.03262,1,1.03262,1.03262,0.01711038999250515,chr22
HG00566,HG02147,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG00566,HG02190,1.09449,1,1.09449,1.09449,0.018135568498476654,chr22
HG00566,HG02367,1.08027,1,1.08027,1.08027,0.017899944797896167,chr22
HG00566,HG03663,1.03262,1,1.03262,1.03262,0.01711038999250515,chr22
HG00566,HG03692,1.03262,1,1.03262,1.03262,0.01711038999250515,chr22
HG00566,HG03731,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG00566,HG03870,1.09449,1,1.09449,1.09449,0.018135568498476654,chr22
HG00566,NA12878,1.03262,1,1.03262,1.03262,0.01711038999250515,chr22
HG00566,NA18620,1.03262,1,1.03262,1.03262,0.01711038999250515,chr22
HG00566,NA19059,1.03262,1,1.03262,1.03262,0.01711038999250515,chr22
HG00583,HG02688,1.16633,1,1.16633,1.16633,0.019325948712942354,chr22
HG00589,NA19651,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG00590,NA18539,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG00593,HG00629,1.07731,1,1.07731,1.07731,0.017850897951643123,chr22
HG00593,HG02082,1.14397,1,1.14397,1.14397,0.018955446185166,chr22
HG00593,NA18621,1.04273,1,1.04273,1.04273,0.01727791148426807,chr22
HG00596,NA20828,1.055,1,1.055,1.055,0.01748122391789132,chr22
HG00611,HG00457,1.05699,1,1.05699,1.05699,0.017514197980068195,chr22
HG00611,HG00629,1.06905,1,1.06905,1.06905,0.017714030738788356,chr22
HG00611,HG01948,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG00611,HG02122,1.26607,1,1.26607,1.26607,0.020978628593103947,chr22
HG00611,HG02147,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG00611,HG03870,1.08027,1,1.08027,1.08027,0.017899944797896167,chr22
HG00611,NA19651,1.08027,1,1.08027,1.08027,0.017899944797896167,chr22
HG00611,NA20828,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG00614,NA18998,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG00632,HG00629,1.06905,1,1.06905,1.06905,0.017714030738788356,chr22
HG00632,HG00879,1.034,1,1.034,1.034,0.017133256427582583,chr22
HG00632,HG02733,1.06589,1,1.06589,1.06589,0.017661669916437136,chr22
HG00632,NA19761,1.04046,1,1.04046,1.04046,0.017240297855553744,chr22
HG00654,HG00867,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG00654,HG01251,1.10282,1,1.10282,1.10282,0.018273595602965785,chr22
HG00654,HG02058,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG00663,HG00566,1.15762,1,1.15762,1.15762,0.019181625053866683,chr22
HG00693,HG03235,1.09449,1,1.09449,1.09449,0.018135568498476654,chr22
HG00699,HG02147,1.0651,1,1.0651,1.0651,0.01764857971084933,chr22
HG00717,NA18627,1.29289,1,1.29289,1.29289,0.021423032787869677,chr22
HG00729,HG00629,1.09449,1,1.09449,1.09449,0.018135568498476654,chr22
HG00729,HG00879,1.40606,1,1.40606,1.40606,0.023298246163023954,chr22
HG00729,HG02147,1.04273,1,1.04273,1.04273,0.01727791148426807,chr22
HG00729,HG02727,1.04273,1,1.04273,1.04273,0.01727791148426807,chr22
HG00729,NA19064,1.17768,1,1.17768,1.17768,0.01951401685651398,chr22
HG00729,NA19075,1.04273,1,1.04273,1.04273,0.01727791148426807,chr22
HG00729,NA19732,1.08027,1,1.08027,1.08027,0.017899944797896167,chr22
HG00729,NA20828,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG00729,NA20853,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG00867,HG00242,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG00867,HG00437,1.26468,1,1.26468,1.26468,0.020955596459221605,chr22
HG00867,HG00629,1.08027,1,1.08027,1.08027,0.017899944797896167,chr22
HG00867,HG00879,1.33944,1,1.33944,1.33944,0.022194360724720707,chr22
HG00867,HG01456,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG00867,HG02050,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG00867,HG02058,1.08027,1,1.08027,1.08027,0.017899944797896167,chr22
HG00867,HG02186,1.11582,1,1.11582,1.11582,0.018489004049347387,chr22
HG00867,HG03663,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG00867,NA18539,1.02257,1,1.02257,1.02257,0.016943862693571683,chr22
HG00867,NA18582,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG00879,HG03663,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG01098,NA12890,1.02057,1,1.02057,1.02057,0.016910722932589897,chr22
HG01121,HG01623,1.03849,1,1.03849,1.03849,0.017207655190986687,chr22
HG01121,NA19771,1.16051,1,1.16051,1.16051,0.01922951200848536,chr22
HG01133,HG01980,1.21394,1,1.21394,1.21394,0.020114840723113734,chr22
HG01140,HG01133,1.07785,1,1.07785,1.07785,0.017859845687108206,chr22
HG01161,NA19741,1.00778,1,1.00778,1.00778,0.016698794161111384,chr22
HG01168,HG00428,1.08267,1,1.08267,1.08267,0.017939712511074308,chr22
HG01173,HG00553,1.07785,1,1.07785,1.07785,0.017859845687108206,chr22
HG01173,HG02367,1.11582,1,1.11582,1.11582,0.018489004049347387,chr22
HG01308,HG01061,1.0436,1,1.0436,1.0436,0.017292327280295148,chr22
HG01348,HG04183,1.30491,1,1.30491,1.30491,0.0216222027513702,chr22
HG01378,HG01695,1.2861,1,1.2861,1.2861,0.02131052329933652,chr22
HG01435,NA19732,1.47553,1,1.47553,1.47553,0.024449355760726234,chr22
HG01456,HG02058,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG01456,NA19067,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG01497,HG01105,1.12893,1,1.12893,1.12893,0.01870623518258298,chr22
HG01497,HG01348,1.05275,1,1.05275,1.05275,0.017443941686786812,chr22
HG01500,NA20512,1.01406,1,1.01406,1.01406,0.016802853010594188,chr22
HG01510,HG01149,1.20041,1,1.20041,1.20041,0.019890650240071958,chr22
HG01528,HG02215,1.13815,1,1.13815,1.13815,0.01885900948070901,chr22
HG01589,HG03611,1.14411,1,1.14411,1.14411,0.018957765968434726,chr22
HG01596,HG00596,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG01596,NA18539,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG01599,HG00242,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG01599,HG00867,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG01599,HG02050,1.055,1,1.055,1.055,0.01748122391789132,chr22
HG01599,NA18645,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG01618,HG00278,1.07785,1,1.07785,1.07785,0.017859845687108206,chr22
HG01628,HG02215,1.01566,1,1.01566,1.01566,0.01682936481937962,chr22
HG01672,HG02364,1.12217,1,1.12217,1.12217,0.01859422279046455,chr22
HG01673,NA11918,1.01406,1,1.01406,1.01406,0.016802853010594188,chr22
HG01695,HG00137,1.01258,1,1.01258,1.01258,0.01677832958746767,chr22
HG01695,HG00272,1.30925,1,1.30925,1.30925,0.02169411603270067,chr22
HG01695,HG02733,1.09449,1,1.09449,1.09449,0.018135568498476654,chr22
HG01790,HG00560,1.05446,1,1.05446,1.05446,0.017472276182426236,chr22
HG01790,HG01599,1.04273,1,1.04273,1.04273,0.01727791148426807,chr22
HG01790,HG01872,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG01790,HG02185,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG01801,HG00566,1.03262,1,1.03262,1.03262,0.01711038999250515,chr22
HG01801,HG02075,1.03262,1,1.03262,1.03262,0.01711038999250515,chr22
HG01801,HG02367,1.07257,1,1.07257,1.07257,0.017772356718116295,chr22
HG01801,HG02374,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG01801,HG03663,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG01801,HG04134,1.03262,1,1.03262,1.03262,0.01711038999250515,chr22
HG01801,NA12286,1.16327,1,1.16327,1.16327,0.019275244878640223,chr22
HG01801,NA12340,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG01801,NA18543,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG01801,NA18620,1.14089,1,1.14089,1.14089,0.018904410953254052,chr22
HG01806,HG00177,1.03262,1,1.03262,1.03262,0.01711038999250515,chr22
HG01806,HG03607,1.03262,1,1.03262,1.03262,0.01711038999250515,chr22
HG01806,HG03731,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG01806,NA20867,1.08267,1,1.08267,1.08267,0.017939712511074308,chr22
HG01842,HG02146,1.14397,1,1.14397,1.14397,0.018955446185166,chr22
HG01855,NA18959,1.02298,1,1.02298,1.02298,0.016950656344572948,chr22
HG01859,HG00844,1.08027,1,1.08027,1.08027,0.017899944797896167,chr22
HG01861,HG00560,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG01861,HG02075,1.09075,1,1.09075,1.09075,0.01807359714544072,chr22
HG01861,HG04134,1.03262,1,1.03262,1.03262,0.01711038999250515,chr22
HG01861,NA19723,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG01863,HG00351,1.00494,1,1.00494,1.00494,0.016651735700517253,chr22
HG01869,HG00338,1.01841,1,1.01841,1.01841,0.01687493199072957,chr22
HG01869,HG00844,1.08027,1,1.08027,1.08027,0.017899944797896167,chr22
HG01869,HG02128,1.08027,1,1.08027,1.08027,0.017899944797896167,chr22
HG01869,NA19670,1.20474,1,1.20474,1.20474,0.01996239782259752,chr22
HG01870,HG02047,1.03893,1,1.03893,1.03893,0.017214945938402677,chr22
HG01872,HG00428,1.08027,1,1.08027,1.08027,0.017899944797896167,chr22
HG01872,HG01599,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG01923,HG01980,1.01258,1,1.01258,1.01258,0.01677832958746767,chr22
HG01923,HG02090,1.13376,1,1.13376,1.13376,0.018786267705353993,chr22
HG01923,HG02147,1.03995,1,1.03995,1.03995,0.01723184721650339,chr22
HG01923,NA18740,1.00494,1,1.00494,1.00494,0.016651735700517253,chr22
HG01923,NA19731,1.04273,1,1.04273,1.04273,0.01727791148426807,chr22
HG01923,NA19759,1.14276,1,1.14276,1.14276,0.018935396629772023,chr22
HG01927,HG01133,1.12006,1,1.12006,1.12006,0.01855926034262877,chr22
HG01927,HG02278,1.25998,1,1.25998,1.25998,0.020877718020914413,chr22
HG01948,HG00729,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG01948,HG01437,1.04273,1,1.04273,1.04273,0.01727791148426807,chr22
HG01948,HG02075,1.04273,1,1.04273,1.04273,0.01727791148426807,chr22
HG01948,HG02147,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG01948,HG02265,1.05419,1,1.05419,1.05419,0.017467802314693696,chr22
HG01948,HG02367,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG01948,NA20828,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG01948,NA20853,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG02028,HG02351,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG02028,HG03663,1.10282,1,1.10282,1.10282,0.018273595602965785,chr22
HG02028,NA20282,1.055,1,1.055,1.055,0.01748122391789132,chr22
HG02028,NA21142,1.07257,1,1.07257,1.07257,0.017772356718116295,chr22
HG02058,NA19067,1.08027,1,1.08027,1.08027,0.017899944797896167,chr22
HG02075,NA19059,1.11582,1,1.11582,1.11582,0.018489004049347387,chr22
HG02076,HG00867,1.20858,1,1.20858,1.20858,0.02002602616368255,chr22
HG02082,HG03663,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG02116,HG00437,1.11519,1,1.11519,1.11519,0.01847856502463812,chr22
HG02116,HG03018,1.02332,1,1.02332,1.02332,0.016956290103939852,chr22
HG02122,HG03784,1.01038,1,1.01038,1.01038,0.016741875850387708,chr22
HG02128,HG00629,1.08027,1,1.08027,1.08027,0.017899944797896167,chr22
HG02128,HG02367,1.11686,1,1.11686,1.11686,0.018506236725057912,chr22
HG02128,HG02687,1.13443,1,1.13443,1.13443,0.01879736952528289,chr22
HG02128,HG03870,1.11686,1,1.11686,1.11686,0.018506236725057912,chr22
HG02128,NA19064,1.08027,1,1.08027,1.08027,0.017899944797896167,chr22
HG02141,NA18957,1.32089,1,1.32089,1.32089,0.021886989441614657,chr22
HG02147,HG01197,1.17467,1,1.17467,1.17467,0.019464141516236395,chr22
HG02147,NA20828,1.02851,1,1.02851,1.02851,0.017042287783687583,chr22
HG02147,NA20853,1.11686,1,1.11686,1.11686,0.018506236725057912,chr22
HG02156,HG02075,1.24109,1,1.24109,1.24109,0.02056471297844146,chr22
HG02156,NA19059,1.21874,1,1.21874,1.21874,0.020194376149470013,chr22
